Customer ID,Recency,Tenancy,FirstPurchaseDate,LastPurchaseDate,Frequency,Monetary,AvgOrderValue,R_Score,F_Score,M_Score,RFM_Group,Total_Score,Segment,Churn,AvgDaysBetweenOrders
17235.0,8,189,2010-06-04 17:01:00,2010-12-02 13:38:00,7,1354.82,193.54571428571427,5,5,4,554,14,Champions,0,2.579710144927536
17236.0,46,278,2010-03-07 13:00:00,2010-10-25 11:43:00,6,1013.13,168.855,3,5,4,354,12,Loyal Customer,0,4.423076923076923
17237.0,11,17,2010-11-23 11:45:00,2010-11-29 11:51:00,2,687.39,343.695,5,3,3,533,11,Loyal Customer,0,0.1
17238.0,7,374,2009-12-01 10:59:00,2010-12-03 15:10:00,17,4038.45,237.55588235294115,5,5,5,555,15,Champions,0,0.5451807228915663
17239.0,23,162,2010-07-01 10:53:00,2010-11-17 15:28:00,3,806.95,268.98333333333335,4,4,3,443,11,Champions,0,8.6875
17240.0,232,232,2010-04-22 15:44:00,2010-04-22 15:44:00,1,130.6,130.6,1,2,1,121,4,Lost,1,0.0
17241.0,21,298,2010-02-15 14:47:00,2010-11-19 13:01:00,12,2744.14,228.6783333333333,4,5,5,455,14,Champions,0,1.5941176470588236
17242.0,92,320,2010-01-24 10:27:00,2010-09-09 10:44:00,3,1754.24,584.7466666666667,2,4,4,244,10,At Risk,1,5.27906976744186
17243.0,5,374,2009-12-01 15:36:00,2010-12-05 10:03:00,44,12213.01,277.5684090909091,5,5,5,555,15,Champions,0,0.4733969986357435
17244.0,19,369,2009-12-06 11:27:00,2010-11-21 13:53:00,4,871.14,217.785,4,4,3,443,11,Champions,0,3.977272727272727
17245.0,325,325,2010-01-19 15:39:00,2010-01-19 15:39:00,1,200.18,200.18,1,2,1,121,4,Lost,1,0.0
17246.0,182,374,2009-12-01 17:45:00,2010-06-11 12:36:00,2,38.92,19.46,1,3,1,131,5,Avetage/Standard,1,38.2
17248.0,117,117,2010-08-15 11:55:00,2010-08-15 11:55:00,1,227.51,227.51,2,2,1,221,5,Lost,1,0.0
17249.0,64,64,2010-10-07 11:33:00,2010-10-07 11:33:00,1,68.03,68.03,3,2,1,321,6,Avetage/Standard,0,0.0
17251.0,18,360,2009-12-15 10:36:00,2010-11-22 10:42:00,2,529.15,264.575,4,3,3,433,10,Loyal Customer,0,8.55
17254.0,37,37,2010-11-03 14:00:00,2010-11-03 14:00:00,1,198.29,198.29,3,2,1,321,6,Avetage/Standard,0,0.0
17255.0,26,82,2010-09-19 15:53:00,2010-11-14 14:56:00,2,500.72,250.36,4,3,2,432,9,Loyal Customer,0,0.4954954954954955
17256.0,117,236,2010-04-18 13:40:00,2010-08-15 13:19:00,3,258.93,86.31,2,4,2,242,8,At Risk,1,8.428571428571429
17257.0,72,72,2010-09-29 12:49:00,2010-09-29 12:51:00,2,192.73,96.365,2,3,1,231,6,Avetage/Standard,0,0.0
17258.0,32,301,2010-02-12 15:51:00,2010-11-08 12:37:00,2,417.3,208.65,4,3,2,432,9,Loyal Customer,0,4.962962962962963
17259.0,4,291,2010-02-22 13:38:00,2010-12-06 12:55:00,5,1285.97,257.194,5,4,4,544,13,Champions,0,1.3902439024390243
17260.0,47,47,2010-10-24 13:21:00,2010-10-24 13:21:00,1,120.95,120.95,3,2,1,321,6,Avetage/Standard,0,0.0
17261.0,145,145,2010-07-18 11:49:00,2010-07-18 11:49:00,1,230.44,230.44,2,2,1,221,5,Lost,1,0.0
17262.0,2,360,2009-12-15 11:26:00,2010-12-08 13:30:00,7,1504.26,214.8942857142857,5,5,4,554,14,Champions,0,44.5
17264.0,60,60,2010-10-11 12:52:00,2010-10-11 12:52:00,1,279.59,279.59,3,2,2,322,7,Avetage/Standard,0,0.0
17266.0,135,276,2010-03-09 10:42:00,2010-07-28 16:39:00,2,207.09,103.545,2,3,1,231,6,Avetage/Standard,1,3.0652173913043477
17268.0,81,367,2009-12-08 11:46:00,2010-09-20 12:34:00,7,970.25,138.60714285714286,2,5,3,253,10,At Risk,0,12.391304347826088
17269.0,21,21,2010-11-19 11:12:00,2010-11-19 11:12:00,1,537.46,537.46,4,2,3,423,9,Recent Customer,0,0.0
17270.0,105,368,2009-12-07 17:18:00,2010-08-27 14:09:00,2,604.4,302.2,2,3,3,233,8,Avetage/Standard,1,5.458333333333333
17271.0,372,372,2009-12-03 13:49:00,2009-12-03 13:49:00,1,210.39,210.39,1,2,1,121,4,Lost,1,0.0
17273.0,60,60,2010-10-11 15:57:00,2010-10-11 15:57:00,1,141.12,141.12,3,2,1,321,6,Avetage/Standard,0,0.0
17274.0,31,31,2010-11-09 12:06:00,2010-11-09 12:06:00,1,465.4,465.4,4,2,2,422,8,Recent Customer,0,0.0
17275.0,19,19,2010-11-21 13:26:00,2010-11-21 13:26:00,1,114.52,114.52,4,2,1,421,7,Recent Customer,0,0.0
17276.0,38,38,2010-11-02 16:20:00,2010-11-02 16:20:00,1,508.39,508.39,3,2,3,323,8,Avetage/Standard,0,0.0
17278.0,201,201,2010-05-23 13:49:00,2010-05-23 13:49:00,1,25.2,25.2,1,2,1,121,4,Lost,1,0.0
17280.0,74,74,2010-09-27 16:46:00,2010-09-27 16:46:00,1,118.85999999999999,118.85999999999999,2,2,1,221,5,Lost,0,0.0
17281.0,10,309,2010-02-04 13:00:00,2010-11-30 18:05:00,6,797.8499999999999,132.975,5,5,3,553,13,Champions,0,59.2
17282.0,92,184,2010-06-09 12:07:00,2010-09-09 19:23:00,2,636.25,318.125,2,3,3,233,8,Avetage/Standard,1,0.7540983606557377
17283.0,14,14,2010-11-26 11:53:00,2010-11-26 11:53:00,1,188.46,188.46,5,2,1,521,8,Recent Customer,0,0.0
17284.0,25,81,2010-09-20 16:18:00,2010-11-15 17:14:00,2,1140.58,570.29,4,3,4,434,11,Loyal Customer,0,0.691358024691358
17285.0,264,299,2010-02-14 14:10:00,2010-03-21 13:38:00,2,428.34,214.17,1,3,2,132,6,Avetage/Standard,1,0.7083333333333334
17286.0,36,36,2010-11-04 13:43:00,2010-11-04 13:52:00,2,241.56,120.78,4,3,1,431,8,Loyal Customer,0,0.0
17287.0,3,372,2009-12-03 12:45:00,2010-12-07 12:43:00,16,3047.85,190.490625,5,5,5,555,15,Champions,0,0.981081081081081
17288.0,26,30,2010-11-10 14:44:00,2010-11-14 13:42:00,4,1080.25,270.0625,4,4,4,444,12,Champions,0,0.019736842105263157
17289.0,12,277,2010-03-08 12:52:00,2010-11-28 13:40:00,6,1134.98,189.16333333333333,5,5,4,554,14,Champions,0,1.5688622754491017
17290.0,17,362,2009-12-13 13:28:00,2010-11-23 11:13:00,6,976.2,162.70000000000002,4,5,3,453,12,Champions,0,3.42
17292.0,108,215,2010-05-09 14:52:00,2010-08-24 17:14:00,2,271.75,135.875,2,3,2,232,7,Avetage/Standard,1,7.642857142857143
17293.0,30,372,2009-12-03 15:09:00,2010-11-10 16:31:00,8,1899.1200000000001,237.39000000000001,4,5,4,454,13,Champions,0,3.1009174311926606
17294.0,305,305,2010-02-08 14:21:00,2010-02-08 16:12:00,2,467.78999999999996,233.89499999999998,1,3,2,132,6,Avetage/Standard,1,0.0
17296.0,366,366,2009-12-09 14:01:00,2009-12-09 14:01:00,1,338.13,338.13,1,2,2,122,5,Lost,1,0.0
17298.0,10,277,2010-03-08 08:56:00,2010-11-30 17:55:00,3,459.14,153.04666666666665,5,4,2,542,11,Champions,0,6.846153846153846
17299.0,75,117,2010-08-15 16:00:00,2010-09-26 13:40:00,2,346.97,173.485,2,3,2,232,7,Avetage/Standard,0,0.6612903225806451
17300.0,26,117,2010-08-15 11:02:00,2010-11-14 10:56:00,2,393.64,196.82,4,3,2,432,9,Loyal Customer,0,2.0930232558139537
17301.0,260,260,2010-03-25 13:16:00,2010-03-25 13:16:00,1,132.8,132.8,1,2,1,121,4,Lost,1,0.0
17304.0,170,170,2010-06-23 16:23:00,2010-06-23 16:23:00,1,111.5,111.5,2,2,1,221,5,Lost,1,0.0
17305.0,284,284,2010-03-01 12:47:00,2010-03-01 12:47:00,1,2135.46,2135.46,1,2,4,124,7,Lost,1,0.0
17306.0,29,39,2010-11-01 11:38:00,2010-11-11 12:44:00,2,1151.04,575.52,4,3,4,434,11,Loyal Customer,0,2.0
17307.0,31,325,2010-01-19 16:38:00,2010-11-09 13:40:00,11,3999.8900000000003,363.6263636363637,4,5,5,455,14,Champions,0,6.170212765957447
17308.0,29,88,2010-09-13 09:35:00,2010-11-11 13:19:00,2,4511.76,2255.88,4,3,5,435,12,Loyal Customer,0,9.833333333333334
17309.0,17,309,2010-02-04 15:49:00,2010-11-23 13:47:00,2,247.84,123.92,4,3,1,431,8,Loyal Customer,0,12.125
17310.0,23,170,2010-06-23 11:38:00,2010-11-17 16:00:00,2,1025.1,512.55,4,3,4,434,11,Loyal Customer,0,147.0
17311.0,28,310,2010-02-03 12:38:00,2010-11-12 12:38:00,4,2181.71,545.4275,4,4,5,445,13,Champions,0,3.943661971830986
17314.0,29,372,2009-12-03 11:25:00,2010-11-11 13:52:00,9,2376.51,264.0566666666667,4,5,5,455,14,Champions,0,2.7419354838709675
17315.0,11,74,2010-09-27 12:45:00,2010-11-29 15:36:00,5,3358.34,671.668,5,4,5,545,14,Champions,0,0.21754385964912282
17316.0,56,56,2010-10-15 14:35:00,2010-10-15 14:35:00,1,124.45,124.45,3,2,1,321,6,Avetage/Standard,0,0.0
17318.0,361,361,2009-12-14 13:11:00,2009-12-14 13:11:00,1,164.28,164.28,1,2,1,121,4,Lost,1,0.0
17319.0,305,305,2010-02-08 15:47:00,2010-02-08 15:47:00,1,29.1,29.1,1,2,1,121,4,Lost,1,0.0
17320.0,4,323,2010-01-21 16:29:00,2010-12-06 15:38:00,4,1695.15,423.7875,5,4,4,544,13,Champions,0,3.17
17321.0,30,213,2010-05-11 12:10:00,2010-11-10 12:56:00,4,1040.32,260.08,4,4,4,444,12,Champions,0,0.9732620320855615
17322.0,12,372,2009-12-03 11:46:00,2010-11-28 14:41:00,5,922.59,184.518,5,4,3,543,12,Champions,0,2.039772727272727
17323.0,43,334,2010-01-10 11:58:00,2010-10-28 19:59:00,5,644.52,128.904,3,4,3,343,10,Loyal Customer,0,2.1481481481481484
17324.0,2,357,2009-12-18 15:29:00,2010-12-08 12:45:00,9,1311.64,145.73777777777778,5,5,4,554,14,Champions,0,3.485148514851485
17325.0,46,277,2010-03-08 11:31:00,2010-10-25 09:20:00,2,512.77,256.385,3,3,3,333,9,Loyal Customer,0,7.1875
17326.0,44,165,2010-06-28 14:05:00,2010-10-27 15:38:00,2,321.95,160.975,3,3,2,332,8,Loyal Customer,0,1.375
17327.0,45,198,2010-05-26 11:20:00,2010-10-26 09:54:00,2,152.35,76.175,3,3,1,331,7,Loyal Customer,0,50.666666666666664
17328.0,309,309,2010-02-04 17:11:00,2010-02-04 17:11:00,1,104.7,104.7,1,2,1,121,4,Lost,1,0.0
17329.0,367,372,2009-12-03 16:09:00,2009-12-08 16:57:00,3,481.32,160.44,1,4,2,142,7,At Risk,1,0.07042253521126761
17330.0,180,283,2010-03-02 09:20:00,2010-06-13 12:34:00,2,59.900000000000006,29.950000000000003,1,3,1,131,5,Avetage/Standard,1,103.0
17332.0,164,292,2010-02-21 14:41:00,2010-06-29 16:10:00,5,838.27,167.654,2,4,3,243,9,At Risk,1,1.3404255319148937
17334.0,42,42,2010-10-29 12:16:00,2010-10-29 12:16:00,1,328.13,328.13,3,2,2,322,7,Avetage/Standard,0,0.0
17335.0,19,320,2010-01-24 11:15:00,2010-11-21 10:17:00,2,508.0,254.0,4,3,3,433,10,Loyal Customer,0,7.894736842105263
17336.0,108,108,2010-08-24 15:37:00,2010-08-24 15:37:00,1,81.12,81.12,2,2,1,221,5,Lost,1,0.0
17338.0,11,275,2010-03-10 16:09:00,2010-11-29 16:13:00,9,5498.64,610.96,5,5,5,555,15,Champions,0,0.4276315789473684
17339.0,1,145,2010-07-18 13:08:00,2010-12-09 14:44:00,2,119.0,59.5,5,3,1,531,9,Loyal Customer,0,36.0
17340.0,2,299,2010-02-14 14:54:00,2010-12-08 15:56:00,8,10051.53,1256.44125,5,5,5,555,15,Champions,0,0.7940379403794038
17341.0,2,176,2010-06-17 18:17:00,2010-12-08 12:46:00,3,1108.47,369.49,5,4,4,544,13,Champions,0,0.7757847533632287
17342.0,15,305,2010-02-08 09:16:00,2010-11-25 11:07:00,4,1227.54,306.885,5,4,4,544,13,Champions,0,8.470588235294118
17343.0,12,372,2009-12-03 18:30:00,2010-11-28 10:33:00,5,1066.3,213.26,5,4,4,544,13,Champions,0,5.774193548387097
17344.0,364,364,2009-12-11 12:31:00,2009-12-11 12:31:00,1,307.54,307.54,1,2,2,122,5,Lost,1,0.0
17345.0,11,374,2009-12-01 16:17:00,2010-11-29 11:54:00,6,1066.94,177.82333333333335,5,5,4,554,14,Champions,0,2.888
17346.0,9,236,2010-04-18 12:18:00,2010-12-01 14:34:00,12,2646.44,220.53666666666666,5,5,5,555,15,Champions,0,0.43503937007874016
17348.0,73,275,2010-03-10 12:13:00,2010-09-28 10:49:00,4,1316.8899999999999,329.22249999999997,2,4,4,244,10,At Risk,0,0.8163265306122449
17349.0,16,267,2010-03-18 14:26:00,2010-11-24 15:09:00,4,741.5,185.375,4,4,3,443,11,Champions,0,2.9642857142857144
17350.0,30,312,2010-02-01 15:38:00,2010-11-10 16:15:00,3,619.971,206.657,4,4,3,443,11,Champions,0,3.7972972972972974
17351.0,63,365,2009-12-10 18:43:00,2010-10-08 15:40:00,9,1401.08,155.67555555555555,3,5,4,354,12,Loyal Customer,0,7.2682926829268295
17352.0,332,332,2010-01-12 16:13:00,2010-01-12 16:13:00,1,36.25,36.25,1,2,1,121,4,Lost,1,0.0
17353.0,127,260,2010-03-25 12:52:00,2010-08-05 08:54:00,2,1502.0,751.0,2,3,4,234,9,Avetage/Standard,1,26.4
17354.0,64,64,2010-10-07 13:22:00,2010-10-07 13:42:00,3,1750.3999999999999,583.4666666666666,3,4,4,344,11,Loyal Customer,0,0.0
17355.0,22,22,2010-11-18 13:18:00,2010-11-18 13:18:00,1,285.11,285.11,4,2,2,422,8,Recent Customer,0,0.0
17356.0,190,324,2010-01-20 12:14:00,2010-06-03 10:25:00,4,768.25,192.0625,1,4,3,143,8,At Risk,1,2.0
17358.0,12,289,2010-02-24 16:42:00,2010-11-28 13:21:00,3,500.2,166.73333333333332,5,4,2,542,11,Champions,0,3.1724137931034484
17359.0,284,284,2010-03-01 14:48:00,2010-03-01 14:48:00,1,156.6,156.6,1,2,1,121,4,Lost,1,0.0
17360.0,21,70,2010-10-01 12:07:00,2010-11-19 12:00:00,3,645.59,215.1966666666667,4,4,3,443,11,Champions,0,0.4485981308411215
17361.0,312,312,2010-02-01 14:30:00,2010-02-01 14:33:00,2,392.44,196.22,1,3,2,132,6,Avetage/Standard,1,0.0
17362.0,36,338,2010-01-06 10:53:00,2010-11-04 12:39:00,5,711.8100000000001,142.36200000000002,4,4,3,443,11,Champions,0,2.7777777777777777
17363.0,31,38,2010-11-02 17:25:00,2010-11-09 17:11:00,3,940.86,313.62,4,4,3,443,11,Champions,0,0.17142857142857143
17364.0,12,368,2009-12-07 15:28:00,2010-11-28 15:47:00,17,7589.24,446.4258823529412,5,5,5,555,15,Champions,0,0.6830708661417323
17365.0,22,312,2010-02-01 11:56:00,2010-11-18 10:19:00,7,3423.42,489.06,4,5,5,455,14,Champions,0,0.8666666666666667
17366.0,68,92,2010-09-09 19:46:00,2010-10-03 16:04:00,2,1096.24,548.12,3,3,4,334,10,Loyal Customer,0,0.17164179104477612
17368.0,11,360,2009-12-15 17:45:00,2010-11-29 15:48:00,6,913.47,152.245,5,5,3,553,13,Champions,0,2.7109375
17369.0,91,91,2010-09-10 09:49:00,2010-09-10 09:49:00,1,979.1999999999999,979.1999999999999,2,2,3,223,7,Lost,1,0.0
17371.0,259,367,2009-12-08 12:25:00,2010-03-26 14:01:00,3,238.66,79.55333333333333,1,4,1,141,6,At Risk,1,1.8620689655172413
17372.0,17,372,2009-12-03 18:41:00,2010-11-23 11:12:00,20,3034.88,151.744,4,5,5,455,14,Champions,0,0.8472906403940886
17373.0,54,285,2010-02-28 14:17:00,2010-10-17 13:35:00,3,520.58,173.52666666666667,3,4,3,343,10,Loyal Customer,0,6.96969696969697
17374.0,31,31,2010-11-09 17:14:00,2010-11-09 17:14:00,1,231.34,231.34,4,2,1,421,7,Recent Customer,0,0.0
17375.0,67,67,2010-10-04 09:14:00,2010-10-04 09:14:00,1,260.45,260.45,3,2,2,322,7,Avetage/Standard,0,0.0
17376.0,40,158,2010-07-05 11:11:00,2010-10-31 10:42:00,2,250.44,125.22,3,3,1,331,7,Loyal Customer,0,3.9
17377.0,1,373,2009-12-02 12:39:00,2010-12-09 10:42:00,60,14218.49,236.97483333333332,5,5,5,555,15,Champions,0,0.2520265291083272
17378.0,10,10,2010-11-30 18:46:00,2010-11-30 18:46:00,1,10.95,10.95,5,2,1,521,8,Recent Customer,0,0.0
17380.0,70,170,2010-06-23 11:24:00,2010-10-01 16:42:00,3,645.0,215.0,3,4,3,343,10,Loyal Customer,0,11.0
17381.0,4,184,2010-06-09 12:55:00,2010-12-06 09:45:00,12,19726.76,1643.8966666666665,5,5,5,555,15,Champions,0,2.71875
17382.0,71,205,2010-05-19 11:33:00,2010-09-30 10:53:00,7,836.88,119.55428571428571,3,5,3,353,11,Loyal Customer,0,8.8
17383.0,89,89,2010-09-12 14:54:00,2010-09-12 14:54:00,1,110.69999999999999,110.69999999999999,2,2,1,221,5,Lost,0,0.0
17384.0,103,103,2010-08-29 16:01:00,2010-08-29 16:01:00,1,171.15,171.15,2,2,1,221,5,Lost,1,0.0
17386.0,21,21,2010-11-19 13:40:00,2010-11-19 13:40:00,1,126.35000000000001,126.35000000000001,4,2,1,421,7,Recent Customer,0,0.0
17388.0,56,365,2009-12-10 11:45:00,2010-10-15 10:39:00,7,1432.01,204.57285714285715,3,5,4,354,12,Loyal Customer,0,7.439024390243903
17389.0,10,371,2009-12-04 12:06:00,2010-11-30 12:21:00,27,25391.0,940.4074074074074,5,5,5,555,15,Champions,0,1.6175115207373272
17390.0,56,56,2010-10-15 11:29:00,2010-10-15 11:29:00,1,149.3,149.3,3,2,1,321,6,Avetage/Standard,0,0.0
17392.0,86,86,2010-09-15 16:17:00,2010-09-15 16:17:00,1,168.65,168.65,2,2,1,221,5,Lost,0,0.0
17393.0,46,124,2010-08-08 15:53:00,2010-10-25 11:10:00,2,381.15,190.575,3,3,2,332,8,Loyal Customer,0,1.6382978723404256
17395.0,144,144,2010-07-19 15:34:00,2010-07-19 15:34:00,1,97.5,97.5,2,2,1,221,5,Lost,1,0.0
17396.0,7,77,2010-09-24 13:04:00,2010-12-03 09:45:00,7,1476.3,210.9,5,5,4,554,14,Champions,0,3.0
17397.0,52,52,2010-10-19 13:20:00,2010-10-19 13:20:00,1,536.77,536.77,3,2,3,323,8,Avetage/Standard,0,0.0
17400.0,217,358,2009-12-17 15:41:00,2010-05-07 17:49:00,3,2547.09,849.0300000000001,1,4,5,145,10,At Risk,1,0.5280898876404494
17401.0,177,177,2010-06-16 16:54:00,2010-06-16 16:54:00,1,114.85,114.85,1,2,1,121,4,Lost,1,0.0
17402.0,5,359,2009-12-16 17:40:00,2010-12-05 15:06:00,12,2462.33,205.19416666666666,5,5,5,555,15,Champions,0,2.4405594405594404
17403.0,86,86,2010-09-15 12:29:00,2010-09-15 12:29:00,1,118.95,118.95,2,2,1,221,5,Lost,0,0.0
17404.0,45,337,2010-01-07 11:31:00,2010-10-26 15:48:00,8,15874.3,1984.2875,3,5,5,355,13,Loyal Customer,0,3.096774193548387
17406.0,2,369,2009-12-06 13:45:00,2010-12-08 10:35:00,11,2704.63,245.87545454545455,5,5,5,555,15,Champions,0,2.4827586206896552
17407.0,47,47,2010-10-24 11:57:00,2010-10-24 11:57:00,1,552.9,552.9,3,2,3,323,8,Avetage/Standard,0,0.0
17408.0,136,150,2010-07-13 14:02:00,2010-07-27 13:17:00,2,283.44000000000005,141.72000000000003,2,3,2,232,7,Avetage/Standard,1,2.6
17409.0,57,364,2009-12-11 12:17:00,2010-10-14 10:10:00,8,7021.66,877.7075,3,5,5,355,13,Loyal Customer,0,3.388888888888889
17411.0,22,372,2009-12-03 12:02:00,2010-11-18 11:55:00,2,646.44,323.22,4,3,3,433,10,Loyal Customer,0,10.575757575757576
17412.0,8,373,2009-12-02 13:51:00,2010-12-02 16:29:00,10,3159.46,315.946,5,5,5,555,15,Champions,0,2.136094674556213
17413.0,40,205,2010-05-19 11:11:00,2010-10-31 12:33:00,2,560.14,280.07,3,3,3,333,9,Loyal Customer,0,18.333333333333332
17414.0,59,372,2009-12-03 16:49:00,2010-10-12 16:53:00,4,1471.52,367.88,3,4,4,344,11,Loyal Customer,0,22.214285714285715
17416.0,29,361,2009-12-14 16:29:00,2010-11-11 12:47:00,15,10405.03,693.6686666666667,4,5,5,455,14,Champions,0,1.003058103975535
17417.0,184,184,2010-06-09 10:00:00,2010-06-09 10:00:00,1,164.18,164.18,1,2,1,121,4,Lost,1,0.0
17418.0,23,23,2010-11-17 13:42:00,2010-11-17 13:42:00,1,206.60000000000002,206.60000000000002,4,2,1,421,7,Recent Customer,0,0.0
17419.0,3,319,2010-01-25 13:19:00,2010-12-07 15:04:00,8,2273.95,284.24375,5,5,5,555,15,Champions,0,2.81981981981982
17420.0,9,37,2010-11-03 13:09:00,2010-12-01 09:56:00,4,485.6,121.4,5,4,2,542,11,Champions,0,1.0384615384615385
17421.0,22,371,2009-12-04 15:43:00,2010-11-18 16:57:00,3,1059.41,353.1366666666667,4,4,4,444,12,Champions,0,6.105263157894737
17422.0,17,170,2010-06-23 10:19:00,2010-11-23 10:24:00,5,1615.39,323.07800000000003,4,4,4,444,12,Champions,0,1.7471264367816093
17423.0,29,29,2010-11-11 12:26:00,2010-11-11 12:26:00,1,420.54,420.54,4,2,2,422,8,Recent Customer,0,0.0
17426.0,88,296,2010-02-17 13:39:00,2010-09-13 12:35:00,7,3040.51,434.35857142857145,2,5,5,255,12,At Risk,0,1.335483870967742
17428.0,4,374,2009-12-01 17:28:00,2010-12-06 09:37:00,18,14562.91,809.0505555555555,5,5,5,555,15,Champions,0,0.91
17429.0,32,65,2010-10-06 12:30:00,2010-11-08 13:28:00,2,832.54,416.27,4,3,3,433,10,Loyal Customer,0,0.6
17430.0,1,115,2010-08-17 11:52:00,2010-12-09 13:05:00,3,469.40999999999997,156.47,5,4,2,542,11,Champions,0,4.185185185185185
17432.0,21,372,2009-12-03 19:13:00,2010-11-19 17:01:00,7,1385.6299999999999,197.94714285714284,4,5,4,454,13,Champions,0,1.5263157894736843
17433.0,21,21,2010-11-19 13:37:00,2010-11-19 13:37:00,1,266.8,266.8,4,2,2,422,8,Recent Customer,0,0.0
17435.0,47,47,2010-10-24 13:55:00,2010-10-24 13:55:00,1,331.35,331.35,3,2,2,322,7,Avetage/Standard,0,0.0
17436.0,44,368,2009-12-07 12:31:00,2010-10-27 13:43:00,3,317.76,105.92,3,4,2,342,9,Loyal Customer,0,46.142857142857146
17437.0,165,165,2010-06-28 11:11:00,2010-06-28 11:11:00,1,373.17,373.17,2,2,2,222,6,Lost,1,0.0
17438.0,80,277,2010-03-08 16:53:00,2010-09-21 14:12:00,4,1034.32,258.58,2,4,4,244,10,At Risk,0,3.69811320754717
17439.0,291,291,2010-02-22 12:48:00,2010-02-22 12:48:00,1,325.74,325.74,1,2,2,122,5,Lost,1,0.0
17440.0,185,185,2010-06-08 14:40:00,2010-06-08 14:40:00,1,137.16,137.16,1,2,1,121,4,Lost,1,0.0
17441.0,368,368,2009-12-07 13:32:00,2009-12-07 13:32:00,1,293.35,293.35,1,2,2,122,5,Lost,1,0.0
17442.0,17,298,2010-02-15 15:54:00,2010-11-23 14:46:00,9,2371.74,263.52666666666664,4,5,5,455,14,Champions,0,1.8911564625850341
17448.0,133,281,2010-03-04 17:29:00,2010-07-30 14:07:00,46,14556.97,316.45586956521737,2,5,5,255,12,At Risk,1,0.12275985663082438
17449.0,23,366,2009-12-09 14:16:00,2010-11-17 13:50:00,6,2430.29,405.04833333333335,4,5,5,455,14,Champions,0,1.065625
17450.0,3,74,2010-09-27 16:59:00,2010-12-07 09:43:00,7,52422.3,7488.900000000001,5,5,5,555,15,Champions,0,0.7906976744186046
17454.0,98,329,2010-01-15 15:40:00,2010-09-03 10:43:00,6,1030.41,171.735,2,5,4,254,11,At Risk,1,3.578125
17456.0,1,92,2010-09-09 15:28:00,2010-12-09 15:23:00,2,975.5600000000001,487.78000000000003,5,3,3,533,11,Loyal Customer,0,1.5254237288135593
17457.0,15,368,2009-12-07 14:52:00,2010-11-25 13:05:00,9,4247.11,471.90111111111105,5,5,5,555,15,Champions,0,7.909090909090909
17458.0,17,17,2010-11-23 11:43:00,2010-11-23 11:43:00,1,213.08,213.08,4,2,1,421,7,Recent Customer,0,0.0
17460.0,8,322,2010-01-22 13:25:00,2010-12-02 15:14:00,12,1605.8400000000001,133.82000000000002,5,5,4,554,14,Champions,0,2.8256880733944953
17463.0,196,225,2010-04-29 17:57:00,2010-05-28 10:04:00,2,661.5,330.75,1,3,3,133,7,Avetage/Standard,1,0.25925925925925924
17464.0,158,255,2010-03-30 13:15:00,2010-07-05 13:24:00,2,710.98,355.49,2,3,3,233,8,Avetage/Standard,1,3.03125
17465.0,61,372,2009-12-03 13:25:00,2010-10-10 11:56:00,7,2542.79,363.2557142857143,3,5,5,355,13,Loyal Customer,0,2.1843971631205674
17467.0,31,31,2010-11-09 12:58:00,2010-11-09 12:58:00,1,102.6,102.6,4,2,1,421,7,Recent Customer,0,0.0
17468.0,11,11,2010-11-29 17:25:00,2010-11-29 17:25:00,1,57.8,57.8,5,2,1,521,8,Recent Customer,0,0.0
17469.0,36,359,2009-12-16 15:06:00,2010-11-04 17:38:00,12,3180.28,265.02333333333337,4,5,5,455,14,Champions,0,1.7921348314606742
17470.0,3,144,2010-07-19 16:16:00,2010-12-07 09:57:00,7,1679.8,239.97142857142856,5,5,4,554,14,Champions,0,1.5747126436781609
17471.0,110,110,2010-08-22 11:53:00,2010-08-22 11:53:00,1,321.65000000000003,321.65000000000003,2,2,2,222,6,Lost,1,0.0
17472.0,264,264,2010-03-21 13:27:00,2010-03-21 13:27:00,1,224.81,224.81,1,2,1,121,4,Lost,1,0.0
17473.0,44,92,2010-09-09 19:03:00,2010-10-27 11:45:00,2,607.0,303.5,3,3,3,333,9,Loyal Customer,0,1.4242424242424243
17474.0,235,235,2010-04-19 10:43:00,2010-04-19 10:43:00,1,1047.0,1047.0,1,2,4,124,7,Lost,1,0.0
17476.0,31,373,2009-12-02 12:09:00,2010-11-09 10:21:00,2,489.86,244.93,4,3,2,432,9,Loyal Customer,0,11.366666666666667
17477.0,248,283,2010-03-02 11:53:00,2010-04-06 10:06:00,2,1144.3,572.15,1,3,4,134,8,Avetage/Standard,1,0.7906976744186046
17478.0,44,269,2010-03-16 14:19:00,2010-10-27 15:01:00,2,1272.8,636.4,3,3,4,334,10,Loyal Customer,0,5.769230769230769
17479.0,268,268,2010-03-17 09:26:00,2010-03-17 09:26:00,1,389.26000000000005,389.26000000000005,1,2,2,122,5,Lost,1,0.0
17480.0,80,80,2010-09-21 12:31:00,2010-09-21 12:31:00,1,390.21,390.21,2,2,2,222,6,Lost,0,0.0
17482.0,123,214,2010-05-10 14:10:00,2010-08-09 15:33:00,2,778.19,389.095,2,3,3,233,8,Avetage/Standard,1,1.7169811320754718
17483.0,50,50,2010-10-21 12:43:00,2010-10-21 12:43:00,1,177.69,177.69,3,2,1,321,6,Avetage/Standard,0,0.0
